tourney_name,tourney_date,Series,Court,surface,round,Best of,player1_name,player2_name,winner_name,player1_rank,player2_rank,Pts_1,Pts_2,Odd_1,Odd_2,score,tourney_id,match_num,loser_name,winner_id,loser_id
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Cameron Norrie,Matteo Berrettini,Matteo Berrettini,52,34,1082,1380,3.2,1.36,7-6 4-6 1-6 3-6,2025,113,Cameron Norrie,matteo_berrettini,cameron_norrie
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Miomir Kecmanovic,Dusan Lajovic,Miomir Kecmanovic,51,80,1096,717,1.17,5.0,7-5 3-6 6-3 3-6 6-3,2025,114,Dusan Lajovic,miomir_kecmanovic,dusan_lajovic
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Adrian Mannarino,Karen Khachanov,Karen Khachanov,75,19,751,2410,7.0,1.1,6-7 3-6 3-6,2025,115,Adrian Mannarino,karen_khachanov,adrian_mannarino
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Gabriel Diallo,Luca Nardi,Gabriel Diallo,86,83,646,675,1.44,2.75,6-7 7-6 5-7 6-1 6-2,2025,116,Luca Nardi,gabriel_diallo,luca_nardi
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Zh Zhang,Holger Rune,Holger Rune,49,13,1140,2910,3.5,1.3,6-4 3-6 4-6 6-3 4-6,2025,117,Zh Zhang,holger_rune,zh_zhang
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Cristian Garin,Borna Coric,Cristian Garin,150,87,382,639,2.1,1.73,7-5 6-1 6-2,2025,118,Borna Coric,cristian_garin,borna_coric
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Camilo Ugo Carabelli,Learner Tien,Learner Tien,94,121,624,493,5.5,1.14,6-4 6-7 3-6 7-5 4-6,2025,119,Camilo Ugo Carabelli,learner_tien,camilo_ugo_carabelli
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Francisco Cerundolo,Alexander Bublik,Francisco Cerundolo,31,37,1620,1330,1.57,2.38,7-6 6-3 6-2,2025,120,Alexander Bublik,francisco_cerundolo,alexander_bublik
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,G Mpetshi,Gael Monfils,Gael Monfils,30,41,1651,1280,1.62,2.3,6-7 3-6 7-6 7-6 4-6,2025,121,G Mpetshi,gael_monfils,g_mpetshi
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Hubert Hurkacz,Tallon Griekspoor,Hubert Hurkacz,17,40,2555,1280,1.36,3.2,7-5 6-4 6-4,2025,122,Tallon Griekspoor,hubert_hurkacz,tallon_griekspoor
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Zizou Bergs,Facundo Diaz Acosta,Facundo Diaz Acosta,60,73,948,758,1.44,2.75,7-6 4-6 6-1 3-6 4-6,2025,123,Zizou Bergs,facundo_diaz_acosta,zizou_bergs
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Daniil Medvedev,Kasidit Samrej,Daniil Medvedev,5,418,5030,109,1.0,51.0,6-2 4-6 3-6 6-1 6-2,2025,124,Kasidit Samrej,daniil_medvedev,kasidit_samrej
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Francisco Comesana,Daniel Altmaier,Daniel Altmaier,85,101,662,582,2.0,1.8,2-6 6-3 6-7 6-4 4-6,2025,125,Francisco Comesana,daniel_altmaier,francisco_comesana
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Lorenzo Musetti,Matteo Arnaldi,Lorenzo Musetti,15,39,2600,1305,1.57,2.38,7-6 4-6 7-6 6-3,2025,126,Matteo Arnaldi,lorenzo_musetti,matteo_arnaldi
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Brandon Nakashima,Ben Shelton,Ben Shelton,35,20,1355,2280,2.75,1.44,6-7 5-7 5-7,2025,127,Brandon Nakashima,ben_shelton,brandon_nakashima
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Lorenzo Sonego,Stan Wawrinka,Lorenzo Sonego,55,156,1026,371,1.4,3.0,6-4 5-7 7-5 7-5,2025,128,Stan Wawrinka,lorenzo_sonego,stan_wawrinka
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Federico Coria,T Boyer,T Boyer,96,136,617,448,5.5,1.14,3-6 7-6 6-4 5-7 1-6,2025,129,Federico Coria,t_boyer,federico_coria
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Mitchell Krueger,Rinky Hijikata,Mitchell Krueger,146,72,396,759,3.0,1.4,6-4 6-4 6-3,2025,130,Rinky Hijikata,mitchell_krueger,rinky_hijikata
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Flavio Cobolli,T Etcheverry,T Etcheverry,32,38,1512,1315,2.38,1.57,7-6 3-6 5-7 1-6,2025,131,Flavio Cobolli,t_etcheverry,flavio_cobolli
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Marcos Giron,Yannick Hanfmann,Marcos Giron,46,95,1175,618,1.25,4.0,2-6 7-5 6-1 7-5,2025,132,Yannick Hanfmann,marcos_giron,yannick_hanfmann
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Roberto Bautista Agut,Denis Shapovalov,Denis Shapovalov,53,56,1067,1006,3.2,1.36,6-3 4-6 4-6 6-7,2025,133,Roberto Bautista Agut,denis_shapovalov,roberto_bautista_agut
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Corentin Moutet,Alexei Popyrin,Corentin Moutet,69,24,772,1840,4.33,1.22,4-6 6-3 6-4 6-4,2025,134,Alexei Popyrin,corentin_moutet,alexei_popyrin
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Botic Van De Zandschulp,Alex De Minaur,Alex De Minaur,84,8,672,3535,10.0,1.06,1-6 5-7 4-6,2025,135,Botic Van De Zandschulp,alex_de_minaur,botic_van_de_zandschulp
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Pablo Carreno Busta,Kamil Majchrzak,Pablo Carreno Busta,182,122,317,491,1.62,2.3,6-4 6-4 6-3,2025,136,Kamil Majchrzak,pablo_carreno_busta,kamil_majchrzak
Australian Open,20250114,Grand Slam,Outdoor,Hard,1st Round,5,Andrey Rublev,Joao Fonseca,Joao Fonseca,9,112,3520,520,1.62,2.3,6-7 3-6 6-7,2025,137,Andrey Rublev,joao_fonseca,andrey_rublev
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Tomas Machac,Reilly Opelka,Tomas Machac,25,170,1805,341,1.33,3.4,3-6 7-6 6-7 7-6 6-4,2025,138,Reilly Opelka,tomas_machac,reilly_opelka
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Yoshihito Nishioka,Carlos Alcaraz,Carlos Alcaraz,65,3,807,7010,19.0,1.02,0-6 1-6 4-6,2025,139,Yoshihito Nishioka,carlos_alcaraz,yoshihito_nishioka
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Benjamin Bonzi,Francesco Passaro,Benjamin Bonzi,64,104,819,571,1.25,4.0,6-2 6-4 3-6 6-4,2025,140,Francesco Passaro,benjamin_bonzi,francesco_passaro
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Jordan Thompson,Nuno Borges,Nuno Borges,27,33,1695,1445,1.91,1.91,3-6 2-6 4-6,2025,141,Jordan Thompson,nuno_borges,jordan_thompson
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Roberto Carballes Baena,James Duckworth,Roberto Carballes Baena,57,89,981,637,1.57,2.38,6-4 6-2 7-5,2025,142,James Duckworth,roberto_carballes_baena,james_duckworth
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Jaime Faria,Novak Djokovic,Novak Djokovic,125,7,481,3900,23.0,1.01,1-6 7-6 3-6 2-6,2025,143,Jaime Faria,novak_djokovic,jaime_faria
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Arthur Fils,Quentin Halys,Arthur Fils,21,74,2280,756,1.22,4.33,6-2 4-6 7-6 7-5,2025,144,Quentin Halys,arthur_fils,quentin_halys
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Sebastian Korda,Aleksandar Vukic,Aleksandar Vukic,22,68,2065,778,1.22,4.33,4-6 6-3 6-2 3-6 5-7,2025,145,Sebastian Korda,aleksandar_vukic,sebastian_korda
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Jacob Fearnley,Arthur Cazaux,Jacob Fearnley,92,78,632,732,1.62,2.3,3-6 7-5 6-2 6-3,2025,146,Arthur Cazaux,jacob_fearnley,arthur_cazaux
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Casper Ruud,Jakub Mensik,Jakub Mensik,6,48,4210,1162,1.73,2.1,2-6 6-3 1-6 4-6,2025,147,Casper Ruud,jakub_mensik,casper_ruud
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Jack Draper,Thanasi Kokkinakis,Jack Draper,18,71,2530,766,1.44,2.75,6-7 6-3 3-6 7-5 6-3,2025,148,Thanasi Kokkinakis,jack_draper,thanasi_kokkinakis
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,F Auger-Aliassime,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,23,66,1905,790,1.29,3.75,7-6 7-6 4-6 1-6 3-6,2025,149,F Auger-Aliassime,alejandro_davidovich_fokina,f_auger-aliassime
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Ugo Humbert,Hady Habib,Ugo Humbert,14,219,2765,264,1.08,8.0,6-3 6-4 6-4,2025,150,Hady Habib,ugo_humbert,hady_habib
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Pedro Martinez,Alexander Zverev,Alexander Zverev,44,2,1220,7635,21.0,1.02,1-6 4-6 1-6,2025,151,Pedro Martinez,alexander_zverev,pedro_martinez
Australian Open,20250115,Grand Slam,Outdoor,Hard,2nd Round,5,Tommy Paul,Kei Nishikori,Tommy Paul,11,76,3195,743,1.4,3.0,6-7 6-0 6-3 6-1,2025,152,Kei Nishikori,tommy_paul,kei_nishikori
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Hubert Hurkacz,Miomir Kecmanovic,Miomir Kecmanovic,17,51,2555,1096,1.29,3.75,4-6 4-6 2-6,2025,153,Hubert Hurkacz,miomir_kecmanovic,hubert_hurkacz
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Karen Khachanov,Gabriel Diallo,Karen Khachanov,19,86,2410,646,1.33,3.4,7-6 4-6 6-3 6-3,2025,154,Gabriel Diallo,karen_khachanov,gabriel_diallo
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Daniel Altmaier,Gael Monfils,Gael Monfils,101,41,582,1280,4.5,1.2,5-7 3-6 6-7,2025,155,Daniel Altmaier,gael_monfils,daniel_altmaier
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Lorenzo Musetti,Denis Shapovalov,Lorenzo Musetti,15,56,2600,1006,2.1,1.73,7-6 7-6 6-2,2025,156,Denis Shapovalov,lorenzo_musetti,denis_shapovalov
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Pablo Carreno Busta,Ben Shelton,Ben Shelton,182,20,317,2280,3.5,1.3,3-6 3-6 7-6 4-6,2025,157,Pablo Carreno Busta,ben_shelton,pablo_carreno_busta
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Alex De Minaur,T Boyer,Alex De Minaur,8,136,3535,448,1.03,15.0,6-2 6-4 6-3,2025,158,T Boyer,alex_de_minaur,t_boyer
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Mitchell Krueger,Corentin Moutet,Corentin Moutet,146,69,396,772,2.63,1.5,6-4 4-6 6-7 4-6,2025,159,Mitchell Krueger,corentin_moutet,mitchell_krueger
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Taylor Fritz,Cristian Garin,Taylor Fritz,4,150,5350,382,1.04,13.0,6-2 6-1 6-0,2025,160,Cristian Garin,taylor_fritz,cristian_garin
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,T Etcheverry,Marcos Giron,Marcos Giron,38,46,1315,1175,1.91,1.91,5-7 6-3 5-7 6-3 4-6,2025,161,T Etcheverry,marcos_giron,t_etcheverry
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Alex Michelsen,James Mccabe,Alex Michelsen,42,258,1270,216,1.11,6.5,7-5 6-3 7-6,2025,162,James Mccabe,alex_michelsen,james_mccabe
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Frances Tiafoe,Fabian Marozsan,Fabian Marozsan,16,59,2560,960,1.44,2.75,7-6 4-6 6-3 4-6 1-6,2025,163,Frances Tiafoe,fabian_marozsan,frances_tiafoe
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Lorenzo Sonego,Joao Fonseca,Lorenzo Sonego,55,112,1026,520,5.0,1.17,6-7 6-3 6-1 3-6 6-3,2025,164,Joao Fonseca,lorenzo_sonego,joao_fonseca
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Matteo Berrettini,Holger Rune,Holger Rune,34,13,1380,2910,1.67,2.2,6-7 6-2 3-6 6-7,2025,165,Matteo Berrettini,holger_rune,matteo_berrettini
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Jannik Sinner,Tristan Schoolkate,Jannik Sinner,1,173,11830,336,1.01,34.0,4-6 6-4 6-1 6-3,2025,166,Tristan Schoolkate,jannik_sinner,tristan_schoolkate
Australian Open,20250116,Grand Slam,Outdoor,Hard,2nd Round,5,Daniil Medvedev,Learner Tien,Learner Tien,5,121,5030,493,1.17,5.0,3-6 6-7 7-6 6-1 6-7,2025,167,Daniil Medvedev,learner_tien,daniil_medvedev
Australian Open,20250117,Grand Slam,Outdoor,Hard,3rd Round,5,Tommy Paul,Roberto Carballes Baena,Tommy Paul,11,57,3195,981,1.13,6.0,7-6 6-2 6-0,2025,168,Roberto Carballes Baena,tommy_paul,roberto_carballes_baena
Australian Open,20250117,Grand Slam,Outdoor,Hard,3rd Round,5,Nuno Borges,Carlos Alcaraz,Carlos Alcaraz,33,3,1445,7010,17.0,1.03,2-6 4-6 7-6 2-6,2025,169,Nuno Borges,carlos_alcaraz,nuno_borges
Australian Open,20250117,Grand Slam,Outdoor,Hard,3rd Round,5,Alexander Zverev,Jacob Fearnley,Alexander Zverev,2,92,7635,632,1.07,9.0,6-3 6-4 6-4,2025,170,Jacob Fearnley,alexander_zverev,jacob_fearnley
Australian Open,20250117,Grand Slam,Outdoor,Hard,3rd Round,5,Jakub Mensik,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,48,66,1162,790,1.5,2.63,6-3 6-4 6-7 4-6 2-6,2025,171,Jakub Mensik,alejandro_davidovich_fokina,jakub_mensik
Australian Open,20250117,Grand Slam,Outdoor,Hard,3rd Round,5,Novak Djokovic,Tomas Machac,Novak Djokovic,7,25,3900,1805,1.22,4.33,6-1 6-4 6-4,2025,172,Tomas Machac,novak_djokovic,tomas_machac
Australian Open,20250117,Grand Slam,Outdoor,Hard,3rd Round,5,Benjamin Bonzi,Jiri Lehecka,Jiri Lehecka,64,29,819,1660,3.75,1.29,2-6 3-6 3-6,2025,173,Benjamin Bonzi,jiri_lehecka,benjamin_bonzi
Australian Open,20250117,Grand Slam,Outdoor,Hard,3rd Round,5,Jack Draper,Aleksandar Vukic,Jack Draper,18,68,2530,778,1.22,4.33,6-4 2-6 5-7 7-6 7-6,2025,174,Aleksandar Vukic,jack_draper,aleksandar_vukic
Australian Open,20250118,Grand Slam,Outdoor,Hard,3rd Round,5,Karen Khachanov,Alex Michelsen,Alex Michelsen,19,42,2410,1270,1.53,2.5,3-6 6-7 2-6,2025,175,Karen Khachanov,alex_michelsen,karen_khachanov
Australian Open,20250118,Grand Slam,Outdoor,Hard,3rd Round,5,Gael Monfils,Taylor Fritz,Gael Monfils,41,4,1280,5350,7.0,1.1,3-6 7-5 7-6 6-4,2025,176,Taylor Fritz,gael_monfils,taylor_fritz
Australian Open,20250118,Grand Slam,Outdoor,Hard,3rd Round,5,Francisco Cerundolo,Alex De Minaur,Alex De Minaur,31,8,1620,3535,8.0,1.08,7-5 6-7 3-6 3-6,2025,177,Francisco Cerundolo,alex_de_minaur,francisco_cerundolo
Australian Open,20250118,Grand Slam,Outdoor,Hard,3rd Round,5,Lorenzo Sonego,Fabian Marozsan,Lorenzo Sonego,55,59,1026,960,1.8,2.0,6-7 7-6 6-1 6-2,2025,178,Fabian Marozsan,lorenzo_sonego,fabian_marozsan
Australian Open,20250118,Grand Slam,Outdoor,Hard,3rd Round,5,Corentin Moutet,Learner Tien,Learner Tien,69,121,772,493,1.91,1.91,6-7 3-6 3-6,2025,179,Corentin Moutet,learner_tien,corentin_moutet
Australian Open,20250118,Grand Slam,Outdoor,Hard,3rd Round,5,Ben Shelton,Lorenzo Musetti,Ben Shelton,20,15,2280,2600,1.62,2.3,6-3 3-6 6-4 7-6,2025,180,Lorenzo Musetti,ben_shelton,lorenzo_musetti
Australian Open,20250118,Grand Slam,Outdoor,Hard,3rd Round,5,Marcos Giron,Jannik Sinner,Jannik Sinner,46,1,1175,11830,23.0,1.01,3-6 4-6 2-6,2025,181,Marcos Giron,jannik_sinner,marcos_giron
Australian Open,20250118,Grand Slam,Outdoor,Hard,3rd Round,5,Holger Rune,Miomir Kecmanovic,Holger Rune,13,51,2910,1096,1.44,2.75,6-7 6-3 4-6 6-4 6-4,2025,182,Miomir Kecmanovic,holger_rune,miomir_kecmanovic
Australian Open,20250119,Grand Slam,Outdoor,Hard,4th Round,5,Alejandro Davidovich Fokina,Tommy Paul,Tommy Paul,66,11,790,3195,4.0,1.25,1-6 1-6 1-6,2025,183,Alejandro Davidovich Fokina,tommy_paul,alejandro_davidovich_fokina
Australian Open,20250119,Grand Slam,Outdoor,Hard,4th Round,5,Alexander Zverev,Ugo Humbert,Alexander Zverev,2,14,7635,2765,1.17,5.0,6-1 2-6 6-3 6-2,2025,184,Ugo Humbert,alexander_zverev,ugo_humbert
Australian Open,20250119,Grand Slam,Outdoor,Hard,4th Round,5,Jiri Lehecka,Novak Djokovic,Novak Djokovic,29,7,1660,3900,4.0,1.25,3-6 4-6 6-7,2025,185,Jiri Lehecka,novak_djokovic,jiri_lehecka
Australian Open,20250120,Grand Slam,Outdoor,Hard,4th Round,5,Jannik Sinner,Holger Rune,Jannik Sinner,1,13,11830,2910,1.08,8.0,6-3 3-6 6-3 6-2,2025,186,Holger Rune,jannik_sinner,holger_rune
Australian Open,20250120,Grand Slam,Outdoor,Hard,4th Round,5,Learner Tien,Lorenzo Sonego,Lorenzo Sonego,121,55,493,1026,2.2,1.67,3-6 2-6 6-3 1-6,2025,187,Learner Tien,lorenzo_sonego,learner_tien
Australian Open,20250120,Grand Slam,Outdoor,Hard,4th Round,5,Alex De Minaur,Alex Michelsen,Alex De Minaur,8,42,3535,1270,1.25,4.0,6-0 7-6 6-3,2025,188,Alex Michelsen,alex_de_minaur,alex_michelsen
Australian Open,20250121,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tommy Paul,Alexander Zverev,Alexander Zverev,11,2,3195,7635,3.4,1.33,6-7 6-7 6-2 1-6,2025,189,Tommy Paul,alexander_zverev,tommy_paul
Australian Open,20250121,Grand Slam,Outdoor,Hard,Quarterfinals,5,Novak Djokovic,Carlos Alcaraz,Novak Djokovic,7,3,3900,7010,2.5,1.53,4-6 6-4 6-3 6-4,2025,190,Carlos Alcaraz,novak_djokovic,carlos_alcaraz
Australian Open,20250122,Grand Slam,Outdoor,Hard,Quarterfinals,5,Lorenzo Sonego,Ben Shelton,Ben Shelton,55,20,1026,2280,3.2,1.36,4-6 5-7 6-4 6-7,2025,191,Lorenzo Sonego,ben_shelton,lorenzo_sonego
Australian Open,20250122,Grand Slam,Outdoor,Hard,Quarterfinals,5,Jannik Sinner,Alex De Minaur,Jannik Sinner,1,8,11830,3535,1.17,5.0,6-3 6-2 6-1,2025,192,Alex De Minaur,jannik_sinner,alex_de_minaur
Australian Open,20250124,Grand Slam,Outdoor,Hard,Semifinals,5,Ben Shelton,Jannik Sinner,Jannik Sinner,20,1,2280,11830,11.0,1.05,6-7 2-6 2-6,2025,193,Ben Shelton,jannik_sinner,ben_shelton
Australian Open,20250126,Grand Slam,Outdoor,Hard,The Final,5,Jannik Sinner,Alexander Zverev,Jannik Sinner,1,2,11830,7635,1.33,3.4,6-3 7-6 6-3,2025,194,Alexander Zverev,jannik_sinner,alexander_zverev
Open Sud de France,20250127,ATP250,Indoor,Hard,1st Round,3,Daniel Altmaier,Y Bu,Y Bu,91,71,622,787,2.38,1.57,6-7 3-6,2025,195,Daniel Altmaier,y_bu,daniel_altmaier
Open Sud de France,20250127,ATP250,Indoor,Hard,1st Round,3,Arthur Cazaux,Stan Wawrinka,Arthur Cazaux,101,154,582,361,1.53,2.5,6-4 6-3,2025,196,Stan Wawrinka,arthur_cazaux,stan_wawrinka
Open Sud de France,20250127,ATP250,Indoor,Hard,1st Round,3,Gregoire Barrere,Dominik Koepfer,Dominik Koepfer,144,118,406,515,1.73,2.1,4-6 6-7,2025,197,Gregoire Barrere,dominik_koepfer,gregoire_barrere
Open Sud de France,20250128,ATP250,Indoor,Hard,1st Round,3,Christopher Eubanks,Alibek Kachmazov,Christopher Eubanks,111,199,548,299,1.8,2.0,7-5 6-4,2025,198,Alibek Kachmazov,christopher_eubanks,alibek_kachmazov
Open Sud de France,20250128,ATP250,Indoor,Hard,1st Round,3,Borna Coric,Constant Lestienne,Constant Lestienne,103,177,575,323,1.8,2.0,3-6 5-7,2025,199,Borna Coric,constant_lestienne,borna_coric
Open Sud de France,20250128,ATP250,Indoor,Hard,1st Round,3,Tallon Griekspoor,Botic Van De Zandschulp,Tallon Griekspoor,46,84,1190,672,1.57,2.38,7-5 6-3,2025,200,Botic Van De Zandschulp,tallon_griekspoor,botic_van_de_zandschulp
Open Sud de France,20250128,ATP250,Indoor,Hard,1st Round,3,Lucas Pouille,Mattia Bellucci,Mattia Bellucci,104,98,575,605,1.73,2.1,4-6 4-6,2025,201,Lucas Pouille,mattia_bellucci,lucas_pouille
Open Sud de France,20250128,ATP250,Indoor,Hard,1st Round,3,Richard Gasquet,Adrian Mannarino,Richard Gasquet,132,108,460,561,2.1,1.73,6-3 6-2,2025,202,Adrian Mannarino,richard_gasquet,adrian_mannarino
Open Sud de France,20250128,ATP250,Indoor,Hard,1st Round,3,Harold Mayot,Arthur Rinderknech,Arthur Rinderknech,130,61,472,924,2.75,1.44,6-7 6-2 1-6,2025,203,Harold Mayot,arthur_rinderknech,harold_mayot
Open Sud de France,20250129,ATP250,Indoor,Hard,1st Round,3,Aleksandar Kovacevic,David Goffin,Aleksandar Kovacevic,102,56,577,994,1.62,2.3,6-2 3-6 6-4,2025,204,David Goffin,aleksandar_kovacevic,david_goffin
Open Sud de France,20250129,ATP250,Indoor,Hard,2nd Round,3,Christopher Eubanks,Andrey Rublev,Andrey Rublev,111,10,548,3130,4.0,1.25,4-6 3-6,2025,205,Christopher Eubanks,andrey_rublev,christopher_eubanks
Open Sud de France,20250129,ATP250,Indoor,Hard,2nd Round,3,Y Bu,Constant Lestienne,Y Bu,71,177,787,323,1.62,2.3,6-2 6-1,2025,206,Constant Lestienne,y_bu,constant_lestienne
Open Sud de France,20250129,ATP250,Indoor,Hard,2nd Round,3,Arthur Cazaux,F Auger-Aliassime,F Auger-Aliassime,101,23,582,1855,2.75,1.44,4-6 6-7,2025,207,Arthur Cazaux,f_auger-aliassime,arthur_cazaux
Open Sud de France,20250129,ATP250,Indoor,Hard,2nd Round,3,Alexander Bublik,Dominik Koepfer,Alexander Bublik,39,118,1330,515,1.67,2.2,6-4 6-2,2025,208,Dominik Koepfer,alexander_bublik,dominik_koepfer
Open Sud de France,20250130,ATP250,Indoor,Hard,2nd Round,3,Flavio Cobolli,Jesper De Jong,Jesper De Jong,34,131,1392,466,1.5,2.63,3-6 6-7,2025,209,Flavio Cobolli,jesper_de_jong,flavio_cobolli
Open Sud de France,20250130,ATP250,Indoor,Hard,2nd Round,3,Aleksandar Kovacevic,Mattia Bellucci,Aleksandar Kovacevic,102,98,577,605,1.8,2.0,7-5 7-6,2025,210,Mattia Bellucci,aleksandar_kovacevic,mattia_bellucci
Open Sud de France,20250130,ATP250,Indoor,Hard,2nd Round,3,Richard Gasquet,Tallon Griekspoor,Tallon Griekspoor,132,46,460,1190,3.2,1.36,3-6 6-3 5-7,2025,211,Richard Gasquet,tallon_griekspoor,richard_gasquet
Open Sud de France,20250130,ATP250,Indoor,Hard,2nd Round,3,Nikoloz Basilashvili,Arthur Rinderknech,Nikoloz Basilashvili,178,61,323,924,2.3,1.62,6-0 7-6,2025,212,Arthur Rinderknech,nikoloz_basilashvili,arthur_rinderknech
Open Sud de France,20250131,ATP250,Indoor,Hard,Quarterfinals,3,Y Bu,F Auger-Aliassime,F Auger-Aliassime,71,23,787,1855,4.0,1.25,3-6 4-6,2025,213,Y Bu,f_auger-aliassime,y_bu
Open Sud de France,20250131,ATP250,Indoor,Hard,Quarterfinals,3,Jesper De Jong,Tallon Griekspoor,Jesper De Jong,131,46,466,1190,2.75,1.44,7-6 6-4,2025,214,Tallon Griekspoor,jesper_de_jong,tallon_griekspoor
Open Sud de France,20250131,ATP250,Indoor,Hard,Quarterfinals,3,Alexander Bublik,Aleksandar Kovacevic,Aleksandar Kovacevic,39,102,1330,577,1.67,2.2,3-6 2-6,2025,215,Alexander Bublik,aleksandar_kovacevic,alexander_bublik
Open Sud de France,20250201,ATP250,Indoor,Hard,Semifinals,3,F Auger-Aliassime,Jesper De Jong,F Auger-Aliassime,23,131,1855,466,1.17,5.0,6-4 7-6,2025,216,Jesper De Jong,f_auger-aliassime,jesper_de_jong
Open Sud de France,20250201,ATP250,Indoor,Hard,Semifinals,3,Andrey Rublev,Aleksandar Kovacevic,Aleksandar Kovacevic,10,102,3130,577,1.25,4.0,5-7 4-6,2025,217,Andrey Rublev,aleksandar_kovacevic,andrey_rublev
Open Sud de France,20250202,ATP250,Indoor,Hard,The Final,3,F Auger-Aliassime,Aleksandar Kovacevic,F Auger-Aliassime,23,102,1855,577,1.25,4.0,6-2 6-7 7-6,2025,218,Aleksandar Kovacevic,f_auger-aliassime,aleksandar_kovacevic
Dallas Open,20250203,ATP500,Indoor,Hard,1st Round,3,Brandon Holt,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,179,59,324,940,3.0,1.4,1-6 5-7,2025,219,Brandon Holt,alejandro_davidovich_fokina,brandon_holt
Dallas Open,20250203,ATP500,Indoor,Hard,1st Round,3,Matteo Arnaldi,Christopher Eubanks,Matteo Arnaldi,39,104,1265,567,1.8,2.0,6-3 6-4,2025,220,Christopher Eubanks,matteo_arnaldi,christopher_eubanks
Dallas Open,20250203,ATP500,Indoor,Hard,1st Round,3,Adrian Mannarino,Rinky Hijikata,Rinky Hijikata,107,73,561,759,2.1,1.73,5-7 3-6,2025,221,Adrian Mannarino,rinky_hijikata,adrian_mannarino
Dallas Open,20250204,ATP500,Indoor,Hard,1st Round,3,Frances Tiafoe,Taro Daniel,Frances Tiafoe,18,117,2560,519,1.17,5.0,6-1 3-6 6-4,2025,222,Taro Daniel,frances_tiafoe,taro_daniel
